ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30
LRCX,Lam Research,2017,4,18,Lam Research_20170418,-3.790690400382677,-3.615573182430485,-3.7262937886870775,-3.832041829200685,-3.791095658626354,-3.8471825982951473,-3.765666277760882,-3.805298029059436,-3.8287528798084,-3.8646549250768527,-3.8954293156599418,-3.911568806675701,-3.911119042932647,-3.945295168030931,-3.943368900930221,-3.971801316149815,-3.989149516875184,-4.015815610017868,-4.041424900311093,-3.935897677423959,-3.953060152431638,-3.9697359686600833,-3.989759356147184,-4.009045217888883,-4.021385435059218,-4.040240373063091,-4.058390794909951,-4.0749721484439245,-4.0732176224428684,-4.377878903433543,-4.425441239690733,-4.4483343432559135,-4.559070972770768,-4.6197976152973945,-4.622104102044601,-4.646741768418526,-4.6899618871436175,-4.741528181391379,-4.7870901580202245,-4.7992146356755185,-4.838214573769744,-4.875252237254457,-4.905210332208098,-4.795811838931585,-4.825265272885892,-4.825901108500713,-4.6886568715613866,-4.712045835503081,-4.732478915389102,-4.701742194679976,-4.676830297390227,-4.696960406926048,-4.676943946615984,-4.58498943485135,-4.600013191962266,-4.618168302931006,-4.615485512565913,-4.6322784877097325
CMA,Comerica Inc.,2017,4,18,Comerica Inc._20170418,-4.933433749952934,-4.563383910412219,-4.489078787513686,-4.5996814672106,-4.673872370519788,-4.480055282275479,-4.523106593974291,-4.5676419677701645,-4.57347986050677,-4.6051229642497615,-4.632962323037027,-4.6351181695946915,-4.672171946436973,-4.636247839058922,-4.667525789578626,-4.644656052476262,-4.642982327768116,-4.649540147068402,-4.671289232439753,-4.166122179173129,-4.186492720923874,-4.198001153513188,-4.218109550325613,-4.2234750031654285,-4.239298456460143,-4.257459441612622,-4.275485119133084,-4.2817952460263715,-4.298733520051852,-3.9085422527370177,-3.9660967924128174,-4.105825837972807,-4.175435993137899,-4.256518781398866,-4.270802485631932,-4.231452070374525,-4.282051625609783,-4.334701686044067,-4.374099673272984,-4.304202720906137,-4.343997143418034,-4.305058420108423,-4.3287116588075385,-4.360627069643087,-4.389515842543679,-4.403691081404298,-4.01120871978068,-4.032839318558572,-4.055813326275691,-4.0608838065331945,-4.081832759029508,-4.1017194574531946,-4.121036506980941,-4.1404428894442304,-4.158194911274166,-4.176360196045448,-4.191465945969708,-4.208416687944493
GWW,Grainger (W.W.) Inc.,2017,4,18,Grainger (W.W.) Inc._20170418,-4.936504082068741,-5.139217706602425,-4.900401873721491,-4.719686206167818,-4.741159897754182,-4.81330288604185,-4.8795415045514785,-4.771594571211526,-4.7397099057203915,-4.722132628960611,-4.6690051293370844,-4.642656994179924,-4.678922831424048,-4.7080093850817235,-4.735912819164571,-4.765010319511137,-4.725857768548856,-4.689531415820798,-4.694367532253793,-4.6193746559639255,-4.640597817487669,-4.615805756044423,-4.521746563076503,-4.537077927463081,-4.545912320624448,-4.564431231607201,-4.559740169082625,-4.573434673262522,-4.584227981201546,-4.796609609501553,-4.341889760611193,-4.416132877974263,-4.491409013906099,-4.576052712385948,-4.645773573762001,-4.65513575257824,-4.710115708493028,-4.758240337408859,-4.805768722910487,-4.765956196279649,-4.805700457620311,-4.759637090996138,-4.7846409758166715,-4.816899067812046,-4.823549761557771,-4.845168350108414,-4.865323807871201,-4.885192275342057,-4.909585447179572,-4.922207958705076,-4.842654987014731,-4.860044964977671,-4.85435780084981,-4.851969370665733,-4.751560985288664,-4.768301473570472,-4.784119403078035,-4.756502971758822
AXP,American Express Co,2017,4,19,American Express Co_20170419,-3.4336181288072734,-3.5965393408350006,-3.6820189004304735,-3.7445288751682813,-3.8013076000870223,-3.8023023793667954,-3.862340583790208,-3.920587935416005,-3.945979055940569,-3.9796891045500224,-4.02166216996662,-4.058452104412892,-4.095425339108292,-4.129919354028705,-4.144832773278516,-4.168472947026928,-4.187264707402841,-4.211811221944663,-4.173892448455475,-4.198259890655762,-4.219138440312326,-4.241140732312775,-4.262041633723062,-4.282036477313623,-4.300594700859694,-4.3194032969520215,-4.334220148352291,-4.3510077412348735,-4.340734141806631,-4.467356669784994,-4.5262762726709855,-4.65585164598498,-4.763937567042123,-4.854384048306897,-4.925098225550675,-4.951143052130682,-5.009199918701218,-5.060481132974873,-5.095387635969104,-5.133363281350547,-4.958429681959046,-4.98966228130385,-4.872088818560979,-4.88297570761634,-4.8933737766331395,-4.915972129654353,-4.9388684371165015,-4.855786865458105,-4.8759071702324155,-4.8909026015742985,-4.883364851538063,-4.8987165568526505,-4.896891217205879,-4.9163899214573235,-4.9329275706246944,-4.9432891357087065,-4.9508323058229005,-4.96567225814855
EBAY,eBay Inc.,2017,4,19,eBay Inc._20170419,-4.2602882171084335,-4.190082290371499,-3.8032537143268126,-3.878863034247076,-3.962315966502235,-4.000392509568329,-4.066845473647845,-4.114165915529298,-4.159056551964973,-4.191357108421123,-4.234816699902827,-4.26592903622739,-4.2599982384388415,-4.29046713016368,-4.314801926046505,-4.344421546340255,-4.371744177274971,-4.348993601477886,-4.203671291175348,-4.225661422397857,-4.247948262681345,-4.270104297881913,-4.242123668142058,-4.260085161125301,-4.269652649837546,-4.277777225552131,-4.288081410834382,-4.296308574125985,-4.296584031429831,-4.866580019457848,-4.970138274062157,-4.882587710394134,-4.9849935749963405,-5.039279660245247,-5.020496472832754,-4.940238746630934,-4.892435669313415,-4.837644644200039,-4.868488085075286,-4.8939829225474005,-4.933696807350715,-4.965710618642785,-4.997659619332433,-5.029870621591988,-5.0448921118999035,-5.072523972461782,-5.043394570791811,-4.878370694328477,-4.899259084257204,-4.808970667017131,-4.822752308329272,-4.843920329908493,-4.864330639822967,-4.845402536191656,-4.862317596714044,-4.8726182156881865,-4.882104291615443,-4.8899001682842655
USB,U.S. Bancorp,2017,4,19,U.S. Bancorp_20170419,-4.453375180770179,-4.493376058188488,-4.635269859424576,-4.6076111428050135,-4.565901850240139,-4.435671900356912,-4.496664998816448,-4.530724812899028,-4.555125397230137,-4.598846501855821,-4.5568405242169705,-4.5965369543259005,-4.588239531809204,-4.615245114614672,-4.62014019514602,-4.636183241145607,-4.657566413384231,-4.684071999761583,-4.483453798349513,-4.503715076695649,-4.5202580075812815,-4.537316224522272,-4.545486184848536,-4.561136455763678,-4.579972235248682,-4.587682601605171,-4.5951007761846885,-4.6081660484576235,-4.602663755056965,-4.348733392272703,-4.416073349302974,-4.555985042708628,-4.618901373901323,-4.7002999156372365,-4.777148949659658,-4.756530409434221,-4.796020458907534,-4.846182811901895,-4.879864074587954,-4.869496439124653,-4.837348614402703,-4.820064215915348,-4.7700418719893305,-4.7943572828685035,-4.821264054817203,-4.847249396018672,-4.873855827376526,-4.672382179980544,-4.69182129744533,-4.7139763686027925,-4.728031587693104,-4.746453939313262,-4.759391417373451,-4.7761700503733895,-4.791800529899434,-4.804345586484725,-4.821864012167788,-4.838251511348559
KMI,Kinder Morgan,2017,4,19,Kinder Morgan_20170419,-5.368134989497056,-4.083517773951398,-4.09515378631503,-4.205593784023328,-4.273588623140841,-4.3487684512118285,-4.4123962542532285,-4.468824320087909,-4.507062577315586,-4.3892760131720605,-4.27097488937414,-4.310921310729562,-4.329074205462833,-4.306025308927828,-4.337677021316284,-4.3577210332947365,-4.385526508322104,-4.411498779129616,-4.411316626263956,-4.435629207072951,-4.4513627182873154,-4.472652343202318,-4.492151443808552,-4.5085975645417244,-4.5234866563654865,-4.536585253682143,-4.350868164556046,-4.317237433818312,-4.311288034142429,-5.415752088875744,-5.3118856465095945,-5.099489674295636,-5.207153970230649,-4.91949168707736,-4.955601226704854,-4.7504063646168815,-4.782592077347762,-4.8193063831133465,-4.85033802373061,-4.729841128091944,-4.7679870678660325,-4.8049618065867685,-4.6807727817208775,-4.699576282537348,-4.729886812904883,-4.735958260136539,-4.762325060026204,-4.738041480377514,-4.756996842675019,-4.732519256641472,-4.7507023869633285,-4.563716265407861,-4.501161721869381,-4.5205967005167045,-4.519658415355345,-4.537744312172143,-4.520094166519745,-4.5331465703299525
NUE,Nucor Corp.,2017,4,20,Nucor Corp._20170420,-4.363552474378166,-4.457792834822724,-4.444572430048613,-4.444621121657931,-4.491478496956562,-4.561844351301676,-4.6220096134785775,-4.396311381533192,-4.392393968696158,-4.402583980734003,-4.418104825769807,-4.384782126811814,-4.406935539911482,-4.4228816107679405,-4.455088286587985,-4.470941867145091,-4.492869312336877,-4.3916021496646565,-4.417201924088984,-4.392699474491101,-4.41270425087106,-4.273933352528604,-4.295025308138618,-4.313984259117518,-4.332910173129984,-4.349670035803181,-4.367034820738445,-4.351139224181399,-4.364946402670933,-6.515413487364424,-6.670489906962624,-4.753750567917559,-3.986539922651783,-4.015701609614567,-4.08819579640508,-4.084788008495745,-4.1176882320416786,-4.155663655890615,-4.187320826135736,-4.205149880051424,-4.243109498573781,-4.267367551976212,-4.301498300480132,-4.299893718634264,-4.328926568649254,-4.280622303890263,-4.290669470750569,-4.280258777595984,-4.0710369349014535,-4.092880312380448,-4.1116166599749295,-4.094494806398479,-3.969563580557957,-3.9889584802243565,-4.007317594443768,-4.025078070106659,-4.040886880347788,-4.057569385641129
VZ,Verizon Communications,2017,4,20,Verizon Communications_20170420,-4.618816097406266,-4.750855017205041,-4.3032920411041315,-4.37065769995839,-4.4206666099942895,-4.466553028595171,-4.502249094173607,-4.502100727289534,-4.554627440394582,-4.422441996465774,-4.464876198102315,-4.504284690234157,-4.5397959863077375,-4.567697991736375,-4.5998643739871135,-4.6173488863464955,-4.644548001171264,-4.613596189371439,-4.570786436783399,-4.564234211449877,-4.583640795383292,-4.604258220861079,-4.615410298885556,-4.619739602311066,-4.637782769504162,-4.569811607629814,-4.567551583907402,-4.584731794914369,-4.601677520085489,-4.9555029022643335,-5.136818778493833,-5.076773864050659,-5.14102263887322,-5.219521593412925,-5.261678196772415,-5.294035322006135,-5.347451232355129,-5.301526368806765,-5.340410485202812,-5.275387368269431,-5.236156172959422,-5.267345676724763,-5.281879096209127,-5.3037901557847285,-5.2000784282649954,-5.227788264128886,-5.253298358552167,-5.212934324457055,-5.236576596995178,-5.25557754016077,-5.2317998503872785,-5.251312483955927,-5.108097655029304,-5.1247538076395935,-5.140686769416781,-5.158026220923174,-5.172944862399183,-5.171955480452658
ADS,Alliance Data Systems,2017,4,20,Alliance Data Systems_20170420,-5.349636124076636,-5.237050156367238,-5.25664226552264,-5.156087193983693,-4.107238947838495,-4.0664958231042885,-4.096661135476035,-4.151972652937956,-4.204635867042567,-4.233388994150681,-4.26104058129643,-4.273888690685839,-4.303646002344781,-4.224719393614927,-4.152900384169473,-4.172220292379313,-4.198659828142516,-4.158385478555381,-4.173245126199345,-4.1924847721985445,-4.184981650932851,-4.205062126960836,-4.216288194752654,-4.124991805657364,-4.143257826343768,-4.15996990211103,-4.1779442240739035,-4.1938453508398315,-4.197919552040582,-5.018367757784642,-4.901140924548906,-4.3803882403112535,-4.4918278271827266,-4.019656448553807,-4.0796936279213645,-4.144120213647208,-4.13132900957556,-4.183636843896608,-4.222756931858217,-4.25141621988808,-4.289474308155079,-4.274667034996615,-4.306613041189103,-4.3322292569159355,-4.3624202387775215,-4.387901112729164,-4.40144846427173,-4.41995079809001,-4.371610352280872,-4.394653563261233,-4.416854963996044,-4.43794551467362,-4.458252601506358,-4.467602513097977,-4.486441941074352,-4.503963150753397,-4.512418183263648,-4.525382016915433
DOV,Dover Corp.,2017,4,20,Dover Corp._20170420,-4.519618138544322,-4.718934717001866,-4.732916374223857,-4.464317281961153,-4.50243838350499,-4.576243573044975,-4.612756658386302,-4.668901940951593,-4.720124879044953,-4.49143932332245,-4.533728439759728,-4.55033926075867,-4.567216406901352,-4.600000087874294,-4.627751302859936,-4.531374611155244,-4.558033492299884,-4.5521696626296135,-4.569719751610612,-4.446476410224496,-4.469103616052856,-4.490512891978379,-4.507337946577389,-4.499553637662952,-4.5095500869995115,-4.515781128526013,-4.512731534361312,-4.514530541579539,-4.5252778512933745,-4.99878672655177,-4.487461427609434,-4.479394138701394,-4.314503742728063,-4.375083361222395,-4.394625426269282,-4.4503702002746,-4.4830857358110645,-4.486880961233409,-4.534381814827373,-4.503550023023181,-4.537049456347959,-4.572730935252254,-4.5850714804908534,-4.526352307882527,-4.552507396439529,-4.580593532981059,-4.60674402350164,-4.6261567837932525,-4.561345474091231,-4.583941656871844,-4.601514194236831,-4.622791062477446,-4.489729153828087,-4.498348335757488,-4.503015659362533,-4.517671111968927,-4.510683178285438,-4.4303354056617685
dgx,Quest Diagnostics,2017,4,20,Quest Diagnostics_20170420,-4.915433417085925,-4.6129591296192345,-4.698963223806184,-4.794285222219742,-4.839804705244295,-4.8910855220175415,-4.953821962428325,-4.99621780113549,-5.046063779446677,-5.074200731643951,-5.114550515363679,-5.1515912410237314,-5.179598333873514,-5.169315798071707,-5.098266325224649,-5.067830699920552,-4.987839894019708,-4.924815051566731,-4.941098101785261,-4.9644821419507315,-4.9745019342689885,-4.995721428139465,-5.016734239413798,-4.954974684415563,-4.970984402105245,-4.987837018883846,-4.9886639491140325,-4.987744160780835,-5.0046875038898015,-4.764870320918591,-4.93914006659605,-4.8228491707854415,-4.932462130109546,-5.023337087132292,-5.076831960743252,-5.143195135359927,-5.201414554293037,-5.243891516478811,-5.259653168098988,-5.292391000999256,-5.325386738687637,-5.359637540972557,-5.333638046704189,-5.3594327452209685,-5.389314293649073,-5.392196266899546,-5.4062429665467135,-5.429405692738595,-5.387984547197221,-5.4091388976455566,-5.417006795495778,-5.339503231064877,-5.257634441981778,-5.276067256226363,-5.294915162684798,-5.288388232560998,-5.3009730424654435,-5.312754974902428
shw,Sherwin-Williams,2017,4,20,Sherwin-Williams_20170420,-5.5400397666455685,-5.5399167567760585,-5.3250511232033535,-5.190472049877403,-5.077140009226652,-4.947951285180333,-5.0056146462420354,-5.026640740524419,-4.978649889910093,-4.997794847144801,-5.015495394717083,-5.053225715591147,-5.065653673634116,-4.9915026657810255,-5.013384143525583,-5.040223672861238,-5.036975848733446,-4.781195620546112,-4.787308536888194,-4.810030726349706,-4.827473699390193,-4.8496846851420665,-4.870266261062455,-4.888225288285742,-4.907332058160593,-4.9261915383675285,-4.897009109852996,-4.7975899390471115,-4.74551913482355,-7.820321571079961,-5.709228205651946,-4.782346408928759,-4.8821235455639584,-4.96576574160866,-5.0225392515969185,-4.983361940787536,-5.028800255724664,-5.076422269148559,-5.1203753684804605,-5.123893575418889,-5.163700846846833,-5.200739089597324,-5.22603430329982,-5.235855461167088,-5.2660284098753625,-5.273104727851064,-5.290768841035399,-5.190537853404553,-5.0836029842702235,-5.097861464524208,-5.093604034296443,-5.105617430498897,-5.091914292581504,-5.094629093960958,-5.113499230885406,-5.117116068752488,-5.131146027673514,-5.147321374329696
SLB,Schlumberger Ltd.,2017,4,21,Schlumberger Ltd._20170421,-5.323381316838901,-5.361092832834907,-4.925519699419301,-5.016956412470144,-5.100050832842816,-5.111570169292024,-5.085450285205586,-5.134404923414802,-4.7921824943316444,-4.80543324013879,-4.838931272515854,-4.838727936625496,-4.821642663247125,-4.826982102211589,-4.731953567680646,-4.747099761523971,-4.773241841269993,-4.7707198956900365,-4.780082303700986,-4.799042777127878,-4.815078248481917,-4.814178504322748,-4.662300492827101,-4.645160622569891,-4.645772420822451,-4.61965520590957,-4.6330668782042315,-4.63423326697117,-4.642555484424278,-4.656523627286148,-4.812610439835595,-4.834462825951863,-4.74282167570821,-4.7860568503534315,-4.595246668680859,-4.616271959558636,-4.674796976636574,-4.699614403989408,-4.740890782479731,-4.746203395172884,-4.778628308056531,-4.8037661100521705,-4.796655873244919,-4.810398360101695,-4.7123487665358965,-4.740488717648139,-4.7411888121622265,-4.744698341179934,-4.766682649603052,-4.789126209776713,-4.798073435923231,-4.819303449236251,-4.829372991186187,-4.6811752527433805,-4.699357654159559,-4.71751950135917,-4.734914220648818,-4.736076716026363
ipg,Interpublic Group,2017,4,21,Interpublic Group_20170421,-4.968810774670455,-4.748463212080594,-4.841493097560543,-4.538695243923884,-4.5542460523823225,-4.488851633561075,-4.4941493518589954,-4.5404417279428575,-4.5050744878444675,-4.540419552645234,-4.515277209409323,-4.5515627909857495,-4.588336384614891,-4.6183873468116,-4.644751426251287,-4.661733115045789,-4.65045607441162,-4.6351880153090965,-4.650662178097673,-4.633625859646248,-4.617298855225645,-4.633906198898603,-4.6294807050180635,-4.649690520566912,-4.669284987563218,-4.673661658500588,-4.646031061712293,-4.663395607047239,-4.670234781155092,-5.943922678851237,-5.0659098884781715,-4.553489714870371,-4.6448723795619555,-4.716982648734313,-4.726741353461368,-4.729344283755449,-4.719847850670839,-4.746282218327195,-4.770641070383594,-4.81063105222017,-4.795918561157231,-4.830217374603554,-4.864443121804254,-4.896229760395953,-4.787929236290768,-4.7932780101246015,-4.802668489841097,-4.814890864950017,-4.798624376167428,-4.778563144108406,-4.751153731102431,-4.7709750999764875,-4.78795279030126,-4.790359416504656,-4.8091345243172094,-4.827311490960013,-4.84473440120012,-4.852266163935643
