ticker,name,year,month,day,text_file_name,future_Single_1,future_Single_2,future_Single_3,future_Single_4,future_Single_5,future_Single_6,future_Single_7,future_Single_8,future_Single_9,future_Single_10,future_Single_11,future_Single_12,future_Single_13,future_Single_14,future_Single_15,future_Single_16,future_Single_17,future_Single_18,future_Single_19,future_Single_20,future_Single_21,future_Single_22,future_Single_23,future_Single_24,future_Single_25,future_Single_26,future_Single_27,future_Single_28,future_Single_29,future_Single_30
DOV,Dover Corp.,2017,4,20,Dover Corp._20170420,-5.319996685,-4.0808207130000005,-4.8845417289999995,-5.744843635,-4.079770485,-4.651933711,-5.507367117,-4.678578121,-5.270803937,-5.343647908,-3.813956479,-7.025675013,-4.878126567,-4.85290995,-6.215269641,-5.618524837000001,-3.834689898,-6.4385281889999995,-4.5246334269999995,-5.039794225,-3.5551039639999997,-9.026427864,-5.47052132,-5.772029677999999,-4.473008311,-4.6850389660000005,-4.529308113,-4.597897314,-4.413418423,-5.341692358
dgx,Quest Diagnostics,2017,4,20,Quest Diagnostics_20170420,-4.959375511,-4.873341227,-4.068646524,-6.869459025,-7.65692139,-5.865716312000001,-4.933285406,-5.300803978999999,-7.484031493,-5.4043853529999994,-6.7150700379999995,-6.9761079,-7.082710701,-5.23754628,-5.501749821000001,-4.738542077,-4.554542794,-4.4959958,-4.428110179,-5.290031723999999,-6.08714902,-5.077925769,-7.887221013,-8.175140562000001,-4.198518225,-6.516096331,-7.0899629179999994,-4.808945691,-4.740545704,-6.211994365
shw,Sherwin-Williams,2017,4,20,Sherwin-Williams_20170420,-6.325578489,-4.641557042,-4.553823478,-7.23005876,-4.269387466,-5.932339335,-5.057053396000001,-5.041315786,-6.467119726,-4.323293791,-6.8193532160000006,-6.537108598,-6.284372904,-6.209897102,-4.703726219,-6.3407203,-7.931311808999999,-4.729115881999999,-3.7943257110000004,-4.782840524,-5.663039088,-5.889655379,-6.580064806,-5.944051172999999,-5.537494421,-5.962210045,-6.705660022000001,-4.5370599910000005,-3.834532825,-3.9602000389999996
SLB,Schlumberger Ltd.,2017,4,21,Schlumberger Ltd._20170421,-4.616478411,-8.909648541000001,-8.216798518,-4.066515579,-5.674590625,-5.522733239,-4.443336643,-6.794545778,-4.797728558999999,-4.232270219,-5.66252309,-7.093127353,-5.222161172,-4.402472585,-4.548010199,-4.283144479,-4.7386771869999995,-5.235468652,-5.083505928,-5.408147272000001,-6.239351775,-5.884567345,-4.592642362,-3.5897017719999997,-4.596437902,-4.405147872,-4.392863417,-5.903270739,-4.443794706,-5.4047057270000005
ipg,Interpublic Group,2017,4,21,Interpublic Group_20170421,-4.58046595,-5.612288472,-4.547819399,-4.962013178,-3.780875407,-5.5679159920000005,-4.510860684,-4.735358347,-5.015997335,-4.347956123,-5.086754487,-4.322897032,-5.6045952539999995,-7.805755947000001,-5.725612234,-5.49921807,-5.025140195,-4.423807023999999,-4.483215442,-5.151230941000001,-4.362075638,-4.374746909,-5.311146976,-4.505140878,-7.812040586,-7.118595656,-4.721324865,-4.125121561,-6.03825082,-5.124342976
ITW,Illinois Tool Works,2017,4,24,Illinois Tool Works_20170424,-5.633060027999999,-7.056762182999999,-6.20846543,-4.652300223,-5.748942531,-5.768646137999999,-5.236281497,-6.066396061,-4.64401742,-7.752210978,-5.465961339,-5.364903413,-6.133417055,-5.405295287,-6.093873355,-8.432678085,-3.8468208510000004,-5.46575305,-4.407102932,-5.070794165,-5.009603633999999,-5.233992014,-4.9584298669999995,-6.985637022000001,-5.259000541,-7.070025547,-4.198898582,-6.274480487000001,-5.858778705,-4.930718804
HAS,Hasbro Inc.,2017,4,24,Hasbro Inc._20170424,-6.662288408999999,-5.255614242,-7.605555012000001,-4.266763102,-5.704901146,-4.709432995,-5.129508162,-5.833776832000001,-4.785180968,-5.405675912,-4.23802397,-5.079048418,-5.444213921,-9.222864317,-7.144653599,-5.927290752999999,-4.177069436,-7.413448815,-4.1817457430000005,-6.176250207000001,-5.890673421,-3.523009025,-6.204601782,-7.864945389,-8.15232937,-4.626906752,-4.9989057930000005,-4.489203553,-5.120604513,-6.28980207
KMB,Kimberly-Clark,2017,4,24,Kimberly-Clark_20170424,-3.98683377,-3.8994632030000003,-6.908592633,-6.25377531,-6.526382852,-3.827408847,-8.348619682,-4.4917226480000005,-5.7698054579999996,-6.165979925,-7.0619047120000005,-4.915573579,-4.821777578,-6.973076914,-9.456765736,-5.396749252999999,-5.4636768479999995,-4.636609577,-5.575960865,-6.965948194,-6.117816686,-4.635596185,-4.537459837,-7.070285867999999,-5.479992851,-5.134025676,-6.212463828,-5.298272541,-6.704880737000001,-6.706315411
CAT,Caterpillar Inc.,2017,4,25,Caterpillar Inc._20170425,-6.075502418999999,-3.967625743,-5.499068199,-5.974607354,-5.33835147,-8.127058822,-3.85499292,-5.985502287,-5.910995522,-7.124475021,-4.530402853,-5.070762224,-5.887986503,-4.07575709,-7.1547066479999994,-3.83984615,-7.132090605,-3.814377439,-6.595321328,-4.3351509219999995,-5.780260408999999,-4.576237123,-5.100450226,-6.320967802,-7.876888849,-6.172117843,-5.864090098999999,-4.950629442,-5.0866676680000005,-4.610436119
FCX,Freeport-McMoRan Inc.,2017,4,25,Freeport-McMoRan Inc._20170425,-3.488898699,-3.316038901,-3.912782669,-4.1061841580000005,-4.243725625,-2.899851457,-3.5653855780000003,-4.5781398289999995,-4.508307338,-5.675895457999999,-4.8615262889999995,-5.680195446,-4.22983024,-3.8703308260000004,-6.375923731,-3.544361785,-4.402359512,-3.2449006160000002,-4.764723028,-5.466379002999999,-6.386877497,-4.0859794130000004,-5.966128573,0.0,-4.171812595,-5.66037559,-4.270575496,-4.464140205,-3.279333321,-4.5125432089999995
LLY,Lilly (Eli) & Co.,2017,4,25,Lilly (Eli) & Co._20170425,-5.8239657110000005,-5.388174608,-4.713255166000001,-5.834603265,-6.52485572,-5.201577645,-3.815324828,-5.054235072,-3.803141474,-6.5104958470000005,-5.738892384,-5.559768233,-7.891303559,-6.591473848,-4.115732121000001,-4.531825856,-6.191073252000001,-5.053743529,-4.552578679,-4.33361392,-7.863925639,-5.323788596,-5.598896272,-5.561349537000001,-4.162325612,-5.24416871,-6.347909641,-4.6321054230000005,-5.7209357810000006,-5.574504902999999
LMT,Lockheed Martin Corp.,2017,4,25,Lockheed Martin Corp._20170425,-6.70712942,-5.835399818,-5.0779195889999995,-5.5765629510000005,-5.534385835,-7.803377952999999,-5.691282299,-4.676021503,-6.244322747000001,-5.292845217,-4.856530316000001,-6.654598598,-5.792488492,-5.516912529,-5.963764351,-4.724884156,-4.943296264,-3.889177628,-4.1641373139999995,-5.33896181,-5.104160288,-4.936826554,-5.178424389,-5.0874354980000005,-5.595859935,-7.410311032,-5.86128448,-5.152470415,-4.45661626,-6.316799382
T,AT&T Inc.,2017,4,25,AT&T Inc._20170425,-4.3805066880000005,-4.334698448999999,-4.959570124,-4.314473884,-5.563263209,-4.2600980669999995,-4.589669112,-4.235680745,-8.257557785,-4.702300242,-5.113029256,-8.254701031,-6.644821332999999,-5.953019475,-4.569274302,-3.957294653,-4.3366381810000005,-4.874112235,-8.249224537,-6.457650775,-5.478294127000001,-6.167199332999999,-5.85090245,-4.484733445,-7.5646054860000005,-4.730272102,0.0,-6.473654069,-6.1844083020000005,-7.163344469
VLO,Valero Energy,2017,4,25,Valero Energy_20170425,-4.259649395,-5.040374297,-4.521794411,-5.554678142,-6.204750188999999,-5.05808902,-4.807708913,-4.195107844,-4.440954341,-4.845267123,-7.194798982000001,-5.308528834,-6.8540053610000005,-5.95732458,-4.172876089,-4.4683726880000005,-5.502842955,-5.26031782,-7.663239255,-5.429323397,-5.331930353,-4.633929885,-4.44726767,-5.156025608,-4.606611834,-4.549341878,-8.041416797,-5.332733939,-6.340838571,-8.73750884
MMM,3M Company,2017,4,25,3M Company_20170425,-7.314012337,-5.168674171,-6.551689197999999,-5.2574444719999995,-4.729686204,-5.18552593,-4.655118406000001,-7.503160235,-5.583019931,-5.662550434,-5.010441534,-7.488519458,-6.996694576,-5.22276068,-6.559350809,-4.642633639,-6.188496904,-5.854016492,-4.280145169,-5.539328332,-6.713977613,-4.567855571,-5.173773411,-4.730677176,-4.602406935,-7.4404372489999995,-4.465414776,-6.065196396,-5.539702255,-6.2412437579999995
TXN,Texas Instruments,2017,4,25,Texas Instruments_20170425,-4.187935945,-6.050274292999999,-3.909554028,-6.579139178999999,-7.592016254,-5.02651496,-5.134189897,-5.481941854,-6.149352107,-8.979222177,-4.33590397,-6.796243747,-5.624902962999999,-4.541446985,-4.729703233,-3.131854323,-4.9632321919999995,-4.304698059,-7.044999552999999,-4.772295787,-5.399801032999999,-4.683762801,-5.500482041000001,-4.558443206000001,-5.060276814,-4.412664643,-6.366563001,-5.749267427,-5.514055585,-4.809886222
XRX,Xerox,2017,4,25,Xerox_20170425,-4.151758477,-5.872113551,-4.622159765,-4.012913943,-5.866437547,-4.477339214,-5.446759597000001,-3.901968594,-5.174758707,-4.620754389,-4.7650234860000005,-5.872166347,-5.463836503,-4.255619187,-6.572357565,-3.3127843880000003,-4.1358966210000006,-6.549567362,-5.857902685,-5.449611452999999,-4.5980013280000005,-5.45530818,-6.549567362,-4.47164132,-6.562519187,-5.462475977,-5.872166347,-4.259854899,-5.855041365,-5.164808299
JNPR,Juniper Networks,2017,4,25,Juniper Networks_20170425,-2.8055241339999997,-4.017914408,-5.926595312999999,-4.0384011730000005,-4.658891316,-3.9580678469999997,-5.0205676939999995,-6.413420564,-6.232743932000001,-5.078111072,-5.195594915,-4.666999648,-6.926115295,-7.332801829,-7.333455355,-3.607003015,-5.165100606,-6.20091843,-5.687994576,-5.103554268,-5.590008827999999,-5.681519021000001,-5.502569177000001,-5.900534198,-6.884208789,-3.666290632,-6.3996424670000005,-5.442423311000001,-5.709089858,-3.5424548280000003
BA,Boeing Company,2017,4,26,Boeing Company_20170426,-4.790310121,-4.734444356,-4.327443565,-5.157374505,-8.208010277,-6.351041972999999,-4.547179047,-5.21050421,-5.342308814,-4.385722811,-5.484870487,-5.585687837,-5.361724027,-6.377406385,-3.8417458769999997,-4.864051821,-3.9664626480000003,-4.129008304,-6.9280788410000005,-4.646850263999999,-4.622866248,-5.965400749,-6.466754066,-5.51816621,-6.40562632,-4.164662146,-5.00137294,-4.453030656,-4.92968606,-4.632649925
GD,General Dynamics,2017,4,26,General Dynamics_20170426,-6.9868466289999995,-5.058004487,-5.713083406,-5.346825816,-7.47582919,-6.262921791,-4.920033715,-6.29970195,-6.626751187999999,-4.4926511410000005,-5.797551443,-5.767131172000001,-6.16761528,-7.481236882,-4.086648619,-5.719620415,-4.088342787,-4.6461790160000005,-4.835927225,-5.710417479,-5.193858486,-5.1639995260000005,-6.779125799,-5.093181161,-5.629177198,-5.145335343999999,-4.514643544,-4.197075768,-6.1344829139999995,-5.554055851
ANTM,Anthem Inc.,2017,4,26,Anthem Inc._20170426,-5.50228062,-6.075098071,-4.9111504,-4.460946746,-4.9147952969999995,-8.188411308,-6.083937456,-5.94965988,-4.450069924,-4.304799602,-4.242012892,-4.9610787489999995,-5.351737163999999,-4.806865136,-3.652010915,-5.733223217000001,-6.447372819,-7.581093666,-4.982695762,-4.317263743,-4.842741806,-4.743828166,-6.637068694,-5.241728355,-3.530709297,-7.442179643999999,-5.350716479,-5.2702345280000005,-4.945927098,-5.539271339
BAX,Baxter International Inc.,2017,4,26,Baxter International Inc._20170426,-5.790009097,-5.362037438,-6.427540989,-6.42592326,-5.489252337000001,-7.019520049,-8.628514444,-5.410797045,-4.840972943,-7.023546477999999,-5.861354811,-5.864198148,-4.7020937830000005,-4.1655928310000006,-4.381670293,-5.601239271,-6.0103346339999995,-4.867730541999999,-5.36371255,-4.926553391000001,-4.2894366569999995,-4.773051894,-4.413905207,-6.201015167,-4.453847742,-5.367327883,-6.129844062999999,-5.696957339,-5.644796023,-5.9202441839999995
ROK,Rockwell Automation Inc.,2017,4,26,Rockwell Automation Inc._20170426,-5.445937542999999,-4.41827263,-5.2210011960000005,-5.687910807000001,-4.69197854,-6.062100987000001,-4.6439931439999995,-6.399444244,-5.050680493,-5.730415009,-9.658467329,-4.898437626000001,-4.20637223,-5.716668616000001,-3.73500826,-5.769268234,-3.894158688,-4.972351898,-7.031559177999999,-5.611036754,-4.839513641,-8.983607965,-7.373001832999999,-5.486824444,-4.212727217,-4.804188352,-6.559528641,-4.20481364,-4.276045402,-4.131325328
ffiv,F5 Networks,2017,4,26,F5 Networks_20170426,-2.589053534,-4.0832992169999995,-4.312696338,-7.149932107000001,-5.521456729,-5.40622778,-4.074137582,-4.682531023999999,-4.7887238110000006,-5.148399171,-4.372947257,-5.115535749,-3.9210456689999997,-5.959498899,-3.622477279,-4.172979982,-4.612344402,-4.508894177,-3.916308672,-4.987024702,-5.15771142,-5.7162485610000004,-5.0198039119999995,-6.892213533,-4.180105298,-5.116689415,-5.912017289,-6.831032884,-4.425578443,-3.800974033
TSCO,Tractor Supply Company,2017,4,26,Tractor Supply Company_20170426,-3.0379584910000004,-5.4769632779999995,-4.799026225,-3.9023022010000004,-7.356373794,-4.0784960880000005,-5.011281984,-5.364213271000001,-5.836461289,-4.241079398,-4.481124553,-5.759430615,-4.29396296,-4.661571321,-4.113089571000001,-4.724430769,-4.976213554,-3.813984997,-3.332556987,-3.8373401680000003,-3.741432625,-4.689148942,-6.818424436,-5.112702832,-4.0508842860000005,-4.72046635,-5.256207175,-4.151386079,-4.642572208,-6.993746625
PEP,PepsiCo Inc.,2017,4,26,PepsiCo Inc._20170426,-5.101382388,-5.170521546,-4.729862427,-9.324223798,-5.414223617,-4.559628204,-6.07408864,0.0,-5.422504909,-6.845381754,-6.335300107999999,-6.767879736,-4.697024075,-6.632794688,-7.729978402,-5.971772985,-5.815241223999999,-4.723522226,-5.792176573,-4.735388737,-4.368847677,-5.734265755,-7.072648551,-5.857555226000001,-5.782678876,-5.585132021000001,-6.328648575,-6.484568955,-5.198917809,-4.614193418999999
AVY,Avery Dennison Corp,2017,4,26,Avery Dennison Corp_20170426,-5.500046206,-5.533931308,-5.362911434,-6.323165503999999,-6.631416772000001,-5.4446086860000005,-5.182241511,-5.32444905,-4.71562877,-5.053824915,-7.420951962,-5.853001813,-4.621502081,-6.399018722,-3.921682145,-6.380673979,-5.759921583,-5.259902939,-5.362754139,-8.329153961,-4.40670929,-5.20535444,-6.474377982999999,-6.268380944,-4.035133728,-4.451451383999999,-6.20633956,-5.299840991,-6.547599067999999,-5.597096903
XLNX,Xilinx,2017,4,26,Xilinx_20170426,-2.610304729,-3.9104725910000004,-5.5311840320000005,-4.549314221,-6.663995357999999,-5.2455991289999995,-4.9406928919999995,-3.983790794,-6.287994381,-6.8288955520000005,-7.387414327999999,-6.821746622,-4.876933864,-4.571621786000001,-4.538118841,-4.333205682,-4.12547265,-4.36224418,-2.9454727289999996,-4.913439524,-4.175785956,-5.048478439,-6.227607542,-4.195466838,-7.01422951,-5.669192087000001,-5.512245161,-4.983431509,-5.56083699,-5.827122573
TMO,Thermo Fisher Scientific,2017,4,26,Thermo Fisher Scientific_20170426,-4.853979193,-4.8014206669999995,-4.853317223,-5.577781847000001,-5.051816107,-4.53808276,-5.198364293,-5.542484663,-4.589977815,-5.008454335,-8.360529027,-5.8150656220000005,-5.445824403,-9.752033324,-4.88669806,-5.402868012000001,-6.706611211,-5.706893555,-6.457488446,-5.839633136000001,-5.711546747000001,-5.806597704,-6.927521512999999,-5.931228684,-4.44403552,-4.712684487,-8.168748704,-6.167294035,-6.480237452999999,-4.747145192
HES,Hess Corporation,2017,4,26,Hess Corporation_20170426,-5.28850111,-3.979787076,-4.039169659,-3.9113986560000003,-5.816487917999999,-3.817822824,-3.3677382889999996,-3.849088071,-4.390950206,-3.531186975,-4.740446904,-5.1430421619999995,-4.978153701,-3.9787818610000003,-4.073646988,-5.642128672,-3.726845646,-5.061574463,-5.00537405,-7.815278999999999,-3.343366113,-4.945848261,-3.488855964,-4.0915576289999995,-4.1006872969999995,-3.948033891,-4.844836751,-4.017346547,-3.088059505,-3.5321870310000003
WRK,WestRock,2017,4,26,WestRock_20170426,-4.42878803,-4.309058136,-4.578643561,-6.516753596,-5.59449339,-6.109101062000001,-4.085322085,-4.89927069,-3.817898668,-4.3346742,-5.762937554,-4.504984843,-5.1225091130000004,-5.5496552029999995,-3.48430789,-4.55177772,-4.859597116000001,-5.090493517,-4.898799474,-3.488382873,-4.014915826,-5.978778801,-6.312588719,-4.470273905,-4.159252272,-5.784198667999999,-4.807660695,-4.635825464,-3.50877571,-5.293631715
nsc,Norfolk Southern Corp.,2017,4,26,Norfolk Southern Corp._20170426,-4.789346856,-4.5074089410000004,-6.280439358,-5.403109985,-5.635059833,-5.758204647,-6.532781996000001,-4.531143656,-4.834810234,-6.186428222999999,-6.476198878,-6.2295530779999995,-6.5337611760000005,-6.072628702,-3.20494067,-5.105252003,-5.480660614,-4.813151873,-6.452568682000001,-5.2502739389999995,-3.176058059,-3.845561913,-4.2189406080000005,-7.12399093,-5.575533503,-4.975115304,-4.686348879,-4.369854688,-5.110089469,-6.3499862920000005
STX,Seagate Technology,2017,4,26,Seagate Technology_20170426,-4.975787205,-5.516817615,-6.73660345,-5.089023323999999,-6.407436543999999,-6.4089556739999995,-3.7818413810000004,-4.159586356,-6.976956472,-5.030209311,-4.225789896,-4.328856676,-4.58311082,-4.42623103,-3.17442526,-6.14948843,-5.090681362,-5.096764333,-5.7219385570000005,-6.055164255,-4.72248244,-4.308471992,-4.092689051,-4.875449566,-4.1454337180000005,-4.837209478,-3.6352761769999997,-5.400277222000001,-6.730710045,-3.922563302
TWTR,"Twitter, Inc.",2017,4,26,"Twitter, Inc._20170426",-2.996996118,-4.850217573,-2.743877293,-3.2211606180000003,-4.0122798280000005,-5.329491272,-4.477332067,-3.895569865,-5.720835158,-4.682675338,-4.817040422,-4.425929189,-3.401736627,-4.303544303,-2.779281899,-4.375485564,-4.750893556,-5.435359192999999,-4.1869430119999995,-4.670626933,-6.395858592000001,-4.160560193,-4.512502661,-5.121249153,-4.468636368,-4.433513261,-5.433176928,-3.3185842389999998,-4.9064201689999996,-4.755888977
HSY,The Hershey Company,2017,4,26,The Hershey Company_20170426,-6.797700191000001,-4.874813971,-4.54421042,-9.277865336,-5.812914737000001,-5.2866193,-5.984812562,-5.275788343,-5.200500008000001,-6.181460248,-7.195005275,-5.322523464,-4.921953195,-5.127029862,-4.230107402,-4.001097563,-4.508505528,-4.954075105,-4.731922701,-4.529770282,-4.790641765,-5.178395611,-5.574177386000001,-6.1357264570000005,-5.345072939,-7.56543657,-5.5510514660000005,-7.744385112000001,0.0,-4.2362622860000005
PH,Parker-Hannifin,2017,4,27,Parker-Hannifin_20170427,-4.921936218,-4.454224459,-5.844976803,-6.418320431000001,-7.039360945,-5.601498089,-5.353686944,-8.289605559,-7.5960070129999995,-7.036031655,-4.214678978999999,-6.951301965,-7.867329239,-3.783107158,-5.507875879,-3.432481512,-5.34530528,-7.470157104,-4.677627737,-5.806141896000001,-6.583323308,-7.730202053999999,-4.450399921,-4.406904614,-5.233862065,-3.9260938239999996,-4.802144114,-3.9138832010000004,-4.413155452,-4.120113681
SIVB,SVB Financial,2017,4,27,SVB Financial_20170427,-2.657351375,-3.702269537,-4.557934685,-4.05904197,-6.195355827999999,-5.413851205,-4.952922878,-4.5065744389999995,-6.498555412000001,-4.030142405,-5.179600626,-4.015669029,-5.875300589,-2.866243776,-9.765694091,-4.741318678,-5.241299661,-3.9650383369999997,-6.301447252999999,-5.652982553999999,-4.267161075,-4.187506815,-3.9580533339999997,-4.060324885,-3.727916136,-6.645617282000001,-4.681713676,-4.546874986000001,-3.3658824469999997,-3.5387391139999997
ALLE,Allegion,2017,4,27,Allegion_20170427,-3.706650017,-4.426738177,-6.878781172999999,-5.430641651,-7.0064579270000005,-6.245612454,-4.706973556,-6.0559279329999995,-6.240398702999999,-5.118086441,-4.927384182,-5.013628807,-4.1318167489999995,-3.9775951060000003,-5.515167037,-3.794071993,-5.286459486,-4.955059381,-6.2651386570000005,-5.261720773,-6.900983556,-4.457616412,-6.134552584,-5.0380738439999995,-4.454588405,-7.196024744,-4.003587341999999,-5.924355111000001,-4.746577217,-5.219736746000001
SWKS,Skyworks Solutions,2017,4,27,Skyworks Solutions_20170427,-3.151168078,-7.261804049,-4.754101765,-4.886290436,-5.292730946,-5.23051264,-5.440614574,-4.709615059,-5.1864145310000005,-6.83719808,-6.288966887999999,-4.414942633,-4.088195583,-3.0593265080000003,-3.6360963560000004,-5.0371234739999995,-4.556986992,-6.214269889,-6.041898439,-5.135971318999999,-6.560994352000001,-5.417416875,-7.326513013,-4.44432506,-4.980266534,-5.995291505,-5.921462447000001,-4.198407848,-4.270468546,-3.3233201919999997
ABBV,AbbVie Inc.,2017,4,27,AbbVie Inc._20170427,-6.231009568999999,-4.804913834,-6.0941155789999994,-6.406396755,-4.914152184,-5.6352244670000005,-4.453005832,-7.411823491,-5.852942174,-4.575020912,-4.45342996,-4.684866565,-5.914535953,-3.810413067,-5.527160812999999,-7.179771983999999,-6.149390435,-5.097442186,-6.595082631,-5.13020895,-5.541571956,-7.409227274,0.0,-4.56102176,-4.816531489,-5.555480602,-5.233909476,-4.345439355,-8.833904653,-4.32494948
AMT,American Tower Corp A,2017,4,27,American Tower Corp A_20170427,-6.606418641,-4.384724479,-5.764469891,-4.737994201,-5.353362443,-4.584890488,-6.572286007000001,-5.107277273,-4.862807285,-5.043422949,-6.671057468,-4.2439101269999995,-5.672479505,-3.992028121,-3.857982758,-5.930643008,-5.746162636,0.0,-5.419813006,-4.302527705,-7.68898076,-4.8660961789999995,-4.956307201,-5.322920761000001,-5.297019947,-5.014310382,-7.287779743,-7.000578655,-5.043963509,-5.245976357
